sid	001B	003B	013B	014B	019B	020B	025B	026B	045B	052B	064B	069B	070B	087B	093B	099B	100B	101B	147B	148B	150B	169B	186B	187B	503A	505A	507A	509A	004B	005B	009B	012B	016B	017B	027B	028B	030B	035B	037B	038B	040B	041B	049B	053B	056B	061B	067B	068B	072B	078B	082B	088B	089B	103B	104B	105B	107B	108B	109B	110B	112B	126B	128B	140B	142B	144B	170B	172B	174B	176B	178B	179B	008B	029B	032B	033B	034B	036B	047B	051B	071B	073B	075B	076B	079B	080B	084B	090B	091B	092B	094B	096B	097B	102B	502A	504A	506A	508A	011B	018B	021B	031B	042B	043B	055B	057B	060B	062B	063B	066B	077B	085B	086B	119B
group	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	HLT	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	ERA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	RA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA	PsA
Otu278	18	7	0	2	0	15	0	0	0	0	0	0	53	0	0	0	26	0	0	0	109	2	0	3	2	0	7	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	3	4	6	0	6	0	0	0	2	0	0	0	2	1	0	6	0	38	1	1	0	0	0	0	1	13	0	0	0	0	0	9	19	0	1	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	125	12	5	36	26	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
Otu279	0	0	0	7	0	0	3	2	5	3	0	2	1	3	0	1	0	0	0	0	0	0	2	1	0	0	28	1	0	46	4	0	0	0	3	0	0	0	3	0	7	5	0	1	2	0	0	3	0	0	3	1	0	0	4	0	1	0	3	0	0	0	0	0	0	0	0	7	0	0	3	0	2	2	0	0	0	0	0	0	0	0	7	21	3	0	2	2	1	0	0	6	1	2	1	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	3	1	14
Otu280	0	24	0	0	15	0	3	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	4	0	0	39	0	0	0	0	0	0	0	0	5	0	0	0	0	0	17	0	0	15	4	0	0	18	0	21	0	0	0	0	4	0	0	0	12	0	25	1	0	0	0	0	0	0	0	0	0	7	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Otu281	0	0	0	0	0	0	0	0	0	4	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	4	0	1	0	0	21	27	0	17	0	206	0	0	0	0	0	0	0	0	0	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	81	0
Otu282	6	0	0	0	0	0	3	0	6	1	0	0	13	0	0	0	0	9	0	0	0	0	0	242	0	0	3	0	0	0	5	0	0	0	0	0	4	0	34	0	0	0	0	8	0	4	0	174	0	0	7	0	1	1	0	0	1	1	1	0	4	23	27	0	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	1	0	0	2	14	0	0	0	0	0	0	12	0	0	0	13	15
Otu283	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	52	0	0	0	0	0	160	0	0	0	0	6	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu284	6	7	11	1	6	15	18	2	0	0	0	2	52	9	4	7	34	26	17	0	24	42	2	20	0	0	4	1	0	0	3	10	8	0	19	16	0	1	0	2	1	0	8	7	2	0	12	1	5	3	14	8	2	39	5	0	1	7	18	0	2	5	1	3	6	8	7	16	0	6	18	15	9	0	6	4	1	8	5	7	2	2	2	1	3	0	8	14	26	11	8	0	18	4	18	0	0	11	34	5	11	18	0	0	0	0	2	12	10	0	2	4	0	42
Otu285	0	0	0	0	0	0	0	0	4	0	0	0	4	17	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	9	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	43	91	0	0	17	2	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	1	0	0	48	12	0	1	0	0	0	0	0	6	0	0	0	0	0	0	93	0	78	0	0	2
Otu286	0	4	0	0	1	4	0	7	0	5	0	0	6	1	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	7	7	4	0	5	0	4	0	0	5	4	11	7	6	0	5	4	2	0	3	2	3	2	0	0	0	9	10	2	2	7	0	3	2	4	0	0	0	0	0	0	10	0	0	1	0	24	0	0	7	0	0	0	36	0	0	2	3	0	2	0	0	0	0	39	0	4	0	1	0	2	0	0	0	0	11	0	27	4	0	0
Otu287	24	3	14	8	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	2	0	0	1	51	1	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	8	13	0	0	16	13	3	9	2	0	0	1	1	0	0	0	0	19	0	0	0	0	0	0	0	0	1	5	13	8	0	0	10
Otu288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu289	0	24	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0
Otu290	1	0	0	0	0	0	0	0	0	0	48	0	9	0	16	25	1	0	15	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	3	0	6	2	0	2	1	0	0	0	6	0	0	6	10	2	4	1	2	1	1	0	2	2	0	0	0	0	6	0	0	7	0	8	6	0	0	3	1	0	5	24	1	4	13	3	0	5	2	2	1	15	3	0	0	1	16	2	5	0	1	0	0	0	0	0	0	0	0	0	15	2	9	14	6	0	9
Otu291	0	0	0	1	0	72	47	25	153	0	0	0	4	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	6	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43
Otu292	0	0	0	0	0	20	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	17	0	0	0	0	0	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Otu294	0	0	40	0	0	0	0	0	0	0	0	18	5	0	0	0	0	0	14	0	0	0	0	0	13	9	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	8	0	8	0	0	0	1	0	0	0	0	0	0	14	67	17	2	0	0	0	0	0	0	2	0	0	18	0	1	0	0	0	0
Otu295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	3	0	0	0	0	217	13	0	0	0	0	0	0	1	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0
Otu296	10	7	67	1	0	9	0	0	19	0	0	24	21	3	0	9	0	16	27	0	0	6	2	0	15	0	4	0	3	2	3	0	4	9	0	12	0	1	0	0	0	0	0	0	0	1	3	0	0	0	2	1	1	1	2	1	0	1	4	2	2	0	1	3	0	0	0	0	0	0	0	3	0	2	2	15	0	8	12	0	11	5	6	21	3	0	2	7	0	5	3	34	15	0	0	0	5	0	44	4	14	3	4	0	0	10	0	5	0	0	7	0	0	1
Otu297	1	0	0	0	3	0	15	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	48	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	14	0	0	0	16	0	0	1	0	0	4	224	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	2	11	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Otu298	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu299	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	8	0	8	0	0	0	0	1	8	112	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0	0	105	0	0	0	0	0	0	0	0	0	0
Otu301	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu302	2	0	0	0	2	0	16	63	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	19	0	0	0	0	0	0	18	0	0	0	0	0	3	4	0	4	0	0	0	4	0	0	0	0	1	3	2	0	0	0	0	3	0	0	1	0	17	0	0	0	0	0	5	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	3	22
Otu303	0	0	0	0	0	0	0	223	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu304	0	0	0	0	0	0	0	25	0	0	0	0	9	1	18	0	0	0	0	0	0	0	10	0	0	0	0	0	0	10	12	20	0	4	0	18	0	1	0	0	0	0	7	0	0	0	4	0	15	0	3	1	0	2	0	0	0	3	0	0	1	2	0	0	0	13	1	0	0	0	3	0	0	2	1	6	0	15	0	1	16	0	5	0	0	0	0	0	0	30	6	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0
Otu305	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu306	0	0	0	0	0	0	0	0	0	2	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	64	0	2	0	41	0	0	0	0	0	0	0	0	125	60	0	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
Otu307	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Otu308	0	0	0	0	0	24	0	0	2	3	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	56	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	1	0	21	13	0	0	0	0	33	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8
Otu309	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	105	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0
Otu312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu313	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	199	8	0	0	0
Otu314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu315	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu316	2	0	0	0	0	0	0	0	17	0	0	0	0	0	145	0	0	11	0	0	4	0	0	0	0	0	0	15	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	14	0	0	0	0	0	0	27	0	0	0	0	0	0	0	12	0	0	0	0	20	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Otu317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu318	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu319	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
Otu320	0	1	3	0	1	3	0	4	16	0	0	0	4	1	0	8	4	4	9	24	0	14	6	30	0	0	12	2	1	0	0	1	0	1	0	0	0	5	0	1	0	2	7	1	0	5	0	0	1	0	5	5	0	7	7	1	0	3	6	2	3	0	0	0	0	0	1	7	3	0	0	8	0	2	1	5	0	1	0	4	2	6	7	2	0	2	0	3	0	2	0	0	9	2	0	3	0	0	0	8	1	0	0	0	0	0	0	5	3	0	0	2	1	0
Otu321	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	13	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	82	0	0	3	0	2	0	0	0	1	0	0	0	6	0	0	0	1	0	0	0	4	0	2	0	1	0	0	0	0	2	0	7	0	47	1	4	0	0
Otu322	19	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	13	0	0	0	0	0	0	0	70	0	0	64	0	0	0	1	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	2	0	0	0	0	3	0	0	0	0	9	0	0	2	0	0	0	0	0	9	0	9	0	0	0	4	0	0	4	7	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0	54	0	0	3	0	0	0	0	0
Otu323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu324	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	92	0	0	13	38	0	11	0	113	0	0	0	0	0	0	0	0	46	0	0	0	0	2	0	0	0	23	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	59	0
Otu325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0
Otu326	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	5	46	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	17	0	0	9	0	52	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	30	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Otu327	0	50	0	3	0	5	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	9	0	1	0	2	0	0	0	2	0	0	0	0	2	0	7	3	0	0	2	14	1	24	2	0	0	0	0	10	0	5	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	38	9	13	0	0	4	7	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1
Otu328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu329	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	9	0	0	19	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
Otu330	4	0	0	10	0	6	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	79	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	0	0	3	2	0	0	0	0	1	0	1	0	0	3	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	33
Otu331	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	1	31	0	0	0	12	0	0	0	0	57	0	0	0	0	0	1	0	0	0	1	0	6	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	127	0	0	0	0	0	0	0	0	8	0	0	104	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Otu332	1	0	0	0	2	55	7	0	0	2	0	0	0	19	6	0	53	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	9	0	0	0	0	0	15	0	0	0	0	0	0	10	0	0	0	0	0	0	0	12	20	0	0	86	6	13	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16
Otu333	0	0	0	0	1	11	0	3	0	0	0	0	0	0	0	0	72	12	0	0	24	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	6	1	2	2	0	1	0	0	1	1	0	0	0	0	0	2	11	0	0	7	0	0	0	0	0	12	5	0	2	0	0	0	0	0	0	0	0	0	2	0	62	0	0	0	0	9	0	0	7	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
